"","Date_réception_DPE","N°DPE","Code_postal_(BAN)","Etiquette_DPE","_score"
"18466","2023-07-01","2369E2219459O","69580","C",40.053425
"18467","2023-08-22","2369E2787155A","69580","B",40.053425
"18468","2023-08-01","2369E2602583C","69580","D",40.053425
"18469","2023-08-01","2369E2602582B","69580","D",40.053425
"18470","2023-08-21","2369E2765216F","69580","C",40.053425
"18471","2023-08-29","2369E2848491C","69580","C",40.053425
"18472","2023-08-02","2369E2613004X","69580","D",40.053425
"18473","2023-07-21","2369E2468103U","69580","C",40.053425
"18474","2023-07-25","2369E2508819U","69580","C",40.053425
"18475","2023-08-03","2369E2634485C","69580","D",40.053425
"18476","2023-07-19","2369E2433630X","69580","C",40.053425
"18477","2023-07-27","2369E2550437M","69580","F",40.053425
"18478","2023-08-23","2369E2794757K","69580","D",40.053425
"18479","2023-07-03","2369E2237430T","69580","C",40.053425
"18480","2023-08-22","2369E2780387S","69580","D",40.053425
"18481","2023-07-06","2369E2277653U","69580","D",40.053425
"18482","2023-07-14","2369E2383662B","69580","D",40.053425
"18483","2023-06-30","2369E2204139I","69580","E",39.286877
"18484","2023-08-05","2369E2651764R","69590","D",40.55936
"18485","2023-07-28","2369E2550999C","69590","C",40.55936
"18486","2023-07-06","2369E2277259Q","69590","D",40.55936
"18487","2023-07-20","2369E2452381C","69590","C",40.55936
"18488","2023-08-28","2369E2841476H","69590","F",40.55936
"18489","2023-07-17","2369E2401549A","69590","E",40.55936
"18490","2023-08-06","2369E2654493Q","69590","D",40.55936
"18491","2023-08-30","2369E2875593M","69590","D",40.55936
"18492","2023-07-25","2369E2495980Z","69590","G",40.55936
"18493","2023-08-28","2369E2844450R","69590","D",40.55936
"18494","2023-07-19","2369E2422017G","69590","F",40.55936
"18495","2023-07-19","2369E2428143W","69590","F",40.55936
"18496","2023-07-23","2369E2477593U","69590","E",40.55936
"18497","2023-07-27","2369E2550798J","69590","D",40.55936
"18498","2023-07-21","2369E2463416N","69590","G",40.55936
"18499","2023-07-23","2369E2477220L","69590","E",40.55936
"18500","2023-07-26","2369E2533132X","69590","E",40.55936
"18501","2023-08-20","2369E2763023W","69590","D",40.55936
"18502","2023-07-26","2369E2533138D","69590","D",40.55936
"18503","2023-07-26","2369E2533135A","69590","D",40.55936
"18504","2023-07-26","2369E2533139E","69590","D",40.55936
"18505","2023-07-20","2369E2446894B","69590","G",40.55936
"18506","2023-08-04","2369E2639889Y","69590","D",40.55936
"18507","2023-08-15","2369E2729178D","69590","C",40.55936
"18508","2023-07-20","2369E2448216X","69590","C",40.55936
"18509","2023-07-24","2369E2485505C","69590","E",40.55936
"18510","2023-07-18","2369E2419521G","69590","E",40.55936
"18511","2023-08-04","2369E2648814F","69590","E",40.55936
"18512","2023-07-17","2369E2398617G","69590","A",40.55936
"18513","2023-06-29","2369E2190128L","69590","F",39.16088
"18514","2023-06-30","2369E2212461K","69600","D",31.836761
"18515","2023-06-29","2369E2197529C","69600","C",31.836761
"18516","2023-06-29","2369E2194874Z","69600","D",31.836761
"18517","2023-06-30","2369E2216639C","69600","E",31.836761
"18518","2023-06-29","2369E2183968N","69600","D",31.836761
"18519","2023-06-30","2369E2213178Z","69600","C",31.836761
"18520","2023-06-30","2369E2212862V","69600","D",31.836761
"18521","2023-06-30","2369E2212068H","69600","C",31.836761
"18522","2023-06-29","2369E2195649U","69600","E",31.836761
"18523","2023-06-29","2369E2196619C","69600","F",31.836761
"18524","2023-07-28","2369E2553079C","69600","C",30.668724
"18525","2023-08-29","2369E2857259I","69600","E",30.668724
"18526","2023-07-02","2369E2225438N","69600","C",30.668724
"18527","2023-08-24","2369E2815287A","69600","C",30.668724
"18528","2023-07-12","2369E2358878V","69600","D",30.668724
"18529","2023-07-21","2369E2467325W","69600","E",30.668724
"18530","2023-07-28","2369E2561270D","69600","C",30.668724
"18531","2023-07-28","2369E2561380J","69600","C",30.668724
"18532","2023-07-28","2369E2558878D","69600","C",30.668724
"18533","2023-07-28","2369E2561327I","69600","C",30.668724
"18534","2023-07-28","2369E2561387Q","69600","C",30.668724
"18535","2023-07-28","2369E2553036L","69600","C",30.668724
"18536","2023-07-28","2369E2553073W","69600","C",30.668724
"18537","2023-07-28","2369E2552995W","69600","C",30.668724
"18538","2023-07-28","2369E2553099W","69600","C",30.668724
"18539","2023-07-28","2369E2556484B","69600","E",30.668724
"18540","2023-07-28","2369E2558791U","69600","C",30.668724
"18541","2023-08-10","2369E2694364D","69600","D",30.668724
"18542","2023-08-11","2369E2717355K","69600","C",30.668724
"18543","2023-07-04","2369E2242733S","69600","E",30.668724
"18544","2023-07-26","2369E2524717G","69600","D",30.668724
"18545","2023-07-20","2369E2442705Y","69600","D",30.668724
"18546","2023-08-03","2369E2631885C","69600","D",30.668724
"18547","2023-08-07","2369E2666828B","69600","D",30.668724
"18548","2023-07-03","2369E2231452V","69600","D",30.668724
"18549","2023-08-29","2369E2853015C","69600","E",30.668724
"18550","2023-07-28","2369E2561345A","69600","C",30.668724
